net,length_um
_0464_,2618.76
_0512_,2618.21
_3781_,2618.05
_2838_,2618.04
net3265,2617.99
_3576_,2617.8
net21,2617.78
net2929,2617.63
net2207,2617.49
net3565,2617.235
net3436,2616.9
net3755,2616.52
_2220_,2615.58
net4146,2615.205
net751,2615.19
net3706,2615.04
_0286_,2614.98
net3765,2614.35
_2944_,2614.25
net1915,2613.7
rf.registers\[6\]\[23\],2613.58
net1246,2613.58
_0406_,2613.56
net4079,2613.44
net809,2613.19
net1362,2612.96
_4203_,2612
_2008_,2611.9
_4188_,2611.6
_3168_,2611.565
_3932_,2611.46
net3202,2610.57
net2146,2610.04
net3175,2609.62
net3758,2609.12
net4083,2609.04
net3073,2608.79
net2238,2608.48
net3568,2607.14
net1832,2606.83
net1130,2606.68
net282,2606.17
net1001,2605.84
_0995_,2605.24
_3952_,2605.05
_3706_,2604.9
net3524,2604.74
_1771_,2604.16
rf.registers\[7\]\[9\],2604.015
net1150,2603.7
net412,2603.22
_0396_,2601.68
_3316_,2601.61
net2254,2601.42
net411,2601.36
_0004_,2601.34
net3013,2601.335
net1527,2601.2
rf.registers\[16\]\[22\],2600.92
net3440,2600.44
net241,2600.4
_3085_,2600.34
_0367_,2598.92
_0126_,2598.25
_0588_,2597.9
net887,2596.43
net3702,2596.15
_3472_,2596.08
net1238,2595.06
_0532_,2594.32
net1904,2594.04
net1542,2593.75
_0350_,2593.46
net3044,2592.86
net3457,2592.78
net1320,2592.56
net1435,2592.56
net3900,2592.44
_0197_,2592.41
net4425,2592.32
_2188_,2591.78
net2793,2591.59
rf.registers\[3\]\[10\],2591.58
_0660_,2591.34
_1055_,2591.09
net626,2591.06
net3008,2590.66
_0867_,2590.6
net3942,2590.4
net2196,2590.35
_0460_,2590.21
_3980_,2590.09
_1119_,2589.52
_2701_,2589.48
rf.registers\[24\]\[4\],2589.4
net4294,2589.39
net3237,2589.355
net3449,2589.06
_2994_,2588.84
_1169_,2588.54
net623,2588.5
net3681,2588.34
net3961,2588.2
net2436,2588.06
net515,2587.89
rf.registers\[6\]\[15\],2587.86
net1727,2587.1
net195,2586.45
net2230,2586.23
net272,2586.16
net4045,2586.04
_0318_,2585.94
net83,2585.34
net509,2585.2
net3575,2585.18
net3585,2585
_0220_,2584.725
net1239,2584.7
_3787_,2584.32
net2693,2584.14
net550,2584.06
net1953,2583.78
_0320_,2583.74
_0253_,2583.68
_0638_,2583.66
net3215,2583.42
net3817,2583.32
net2342,2583
_1202_,2582.98
_2761_,2582.28
net1197,2581.98
net3054,2581.88
_0966_,2581.84
_4222_,2580.26
net1193,2580.02
_0994_,2579.47
net3597,2579.04
net4100,2579.02
_3135_,2578.98
rf.registers\[17\]\[15\],2578.88
_3043_,2578.69
net3419,2578.48
net455,2577.89
_3716_,2577.88
net3629,2577.48
_3722_,2577.4
net3756,2577.34
net4012,2576.76
net4217,2575.88
_3317_,2575.37
_4211_,2575.2
_3215_,2574.92
net3673,2574.76
net3067,2574.68
_3753_,2574.64
net1380,2573.74
net336,2573.54
_0340_,2572.94
_1179_,2572.78
net3487,2572.6
_1208_,2571.9
net3557,2570.7
net4461,2570.5
net3520,2569.56
net4161,2569.55
net3244,2569.175
net3553,2569.095
_3948_,2568.99
_4117_,2568.95
net3976,2568.74
net967,2568.66
_0904_,2568.12
net3084,2567.675
net324,2567.3
_4031_,2567.26
_0706_,2567.08
net552,2566.75
_0716_,2566.375
net3968,2566.1
net1769,2565.98
net382,2565.72
net3190,2565.17
_3571_,2564.95
net1737,2564.74
net3593,2564.63
net3504,2564.615
net1736,2564.43
net2877,2563.735
net567,2563.61
_1175_,2563.36
net2581,2563.18
rf.registers\[23\]\[28\],2562.44
_3310_,2562.2
_0674_,2562.04
net2492,2561.79
_3784_,2561.44
net1307,2560.9
_3015_,2560.86
_3933_,2560.57
_3854_,2560.12
net2111,2560.04
_1929_,2559.92
net3966,2559.84
net4016,2559.455
_3553_,2559.3
net3947,2559.265
net4101,2559.02
net1436,2558.98
net3749,2558.38
net253,2558.16
rf.registers\[27\]\[28\],2557.85
_0444_,2557.84
net2843,2557.49
net878,2557.36
net2169,2557.26
_0184_,2557.18
_0039_,2557.02
rf.registers\[2\]\[24\],2556.28
net3472,2556.28
net259,2555.48
net4031,2555.36
net3724,2554.69
net210,2554.44
_1958_,2554.42
_3940_,2554.34
net1603,2554.11
net2866,2554.02
_1650_,2553.56
net246,2553.44
net357,2553.12
net1388,2553.02
net3260,2553
_0862_,2552.94
net1605,2552.92
net2317,2552.79
net1318,2552.72
net1863,2552.4
net1558,2552.275
net2235,2552.14
net430,2550.9
net198,2550.82
net1379,2550.75
_3324_,2550.34
net4433,2550.31
net3047,2549.98
_3903_,2549.8
_3786_,2549.16
net3908,2549.08
net3792,2548.98
_0885_,2548.84
net4270,2548.77
net3415,2548.69
_0832_,2548.56
_2333_,2548.5
rf.registers\[6\]\[31\],2548.16
net1946,2548
_4067_,2547.38
net3016,2546.8
_1697_,2546.14
_4219_,2545.68
net3343,2545.37
net4419,2545.22
_0737_,2544.52
_2392_,2544.41
net3211,2544.32
_3647_,2543.81
net2306,2543.62
_0897_,2543.48
net3289,2543.34
_3538_,2543.3
net1384,2543.28
net3984,2542.84
net1139,2542.42
net2605,2541.73
net476,2541.5
net2722,2541.45
net4233,2541.05
net207,2540.98
_3796_,2540.64
net1694,2540.09
net3423,2539.51
_3951_,2538.99
net3263,2538.755
net3437,2538.515
_3779_,2537.72
net1186,2537.57
_0828_,2537.48
net3421,2537.42
_3790_,2537.31
net3545,2536.78
net1646,2536.76
_0383_,2536.66
net3299,2536.51
net4234,2536.31
net2104,2536.28
_2914_,2536.19
_1649_,2536.16
net261,2535.68
_3153_,2535.52
net3994,2535.4
net2979,2535.1
_0802_,2535.08
net927,2534.32
_1250_,2533.94
_0769_,2533.92
net4213,2533.38
_1597_,2532.92
net3506,2532.36
rf.registers\[4\]\[12\],2532.14
net2965,2532.035
net3306,2531.92
_0669_,2531.9
net2673,2531.79
net1922,2531.76
net3333,2531.71
net4424,2531.55
rf.registers\[6\]\[18\],2531.01
net1063,2530.82
net1381,2530.65
net1848,2530.64
net3424,2530.3
net1564,2529.92
_2594_,2529.9
_1321_,2529.82
net2588,2529.66
_4097_,2529.52
net3547,2529.32
_3966_,2528.54
_3035_,2528.48
net900,2528.02
net1799,2527.76
net3596,2527.58
_0292_,2527.51
net4002,2527.4
net2902,2527.31
net1816,2526.84
_2250_,2526.5
net2912,2526.35
net2896,2526.14
_1089_,2525.97
_0431_,2525.94
net4158,2525.69
net3508,2525.55
net1328,2525.53
_3281_,2525.51
rf.registers\[26\]\[1\],2525.29
net1223,2525.22
net4345,2524.38
net3894,2523.66
net2822,2522.58
net1236,2522.42
_1691_,2522.34
net1930,2522.16
net1031,2520.815
_0761_,2520.8
net522,2520.76
_3431_,2520.16
net2405,2520.14
net2740,2520.1
net2407,2519.78
net3287,2519.675
_3814_,2519.52
net3962,2519.42
_3473_,2519.14
_3680_,2517.62
_1234_,2517.03
net2438,2516.98
net1102,2516.94
_3325_,2516.85
net2563,2516.74
rf.registers\[29\]\[19\],2515.98
net2227,2515.46
_1725_,2515.32
net3727,2515.29
rf.registers\[12\]\[22\],2515.22
net435,2515.15
_2506_,2515
_3581_,2514.32
_0787_,2514.14
net564,2514.06
net1884,2513.08
net1801,2512.95
net3380,2511.98
net2249,2511.76
_3042_,2511.66
_1096_,2511.16
rf.registers\[26\]\[31\],2511.07
net229,2511
_0573_,2510.66
net2357,2510.16
net3639,2510.08
net2098,2509.91
net3240,2509.66
net2168,2509.4
net1395,2509.24
net2856,2509.235
net1240,2509.16
net2352,2508.375
net342,2508.3
_3539_,2507.9
net1552,2507.84
net1229,2507.43
net4275,2506.2
net206,2505.94
net3142,2505.82
_2593_,2504.9
net177,2504.76
_2438_,2504.57
_0255_,2504.46
net403,2504.45
_3253_,2504.3
net451,2503.79
net1649,2503.79
_3990_,2503.76
net3441,2503.26
_3730_,2502.5
_3525_,2502.41
net2315,2502.36
_0698_,2501.77
net389,2501.4
net3006,2501.04
net394,2500.86
net1647,2500.86
net3165,2500.32
_0369_,2499.86
_0294_,2499
net3981,2498.92
_4137_,2498.88
_3132_,2498.8
net417,2498.7
net3602,2497.85
_2177_,2497.84
_4182_,2497.66
net2744,2497.34
net4180,2497.14
_1629_,2496.64
_3352_,2496.56
_4190_,2496.14
net2808,2495.96
_0153_,2495.68
net4458,2495.54
_1323_,2495.53
net3406,2495.24
net3526,2494.96
_3455_,2494.73
net3474,2494.42
net3780,2494.32
_1047_,2494.28
net3367,2494.28
net541,2494.2
_0993_,2494.115
_2068_,2493.97
_2772_,2493.82
_1622_,2493.66
net1375,2493.42
net2462,2493.4
net4020,2493.3
_4073_,2492.82
net1565,2492.4
net671,2492.2
net2747,2491.76
_2030_,2491.56
net4059,2491.12
_2951_,2491.08
net1839,2488.62
net3078,2488.49
net2961,2488.39
_3673_,2488.02
_0037_,2487.98
net4320,2487.98
_2015_,2487.45
net3194,2485.92
net2859,2485.82
net599,2485.48
net480,2485.27
net2200,2485.01
net3748,2484.09
_1107_,2484
_3792_,2483.57
_0137_,2483.495
net824,2483.2
net440,2482.64
_1265_,2482.54
net2295,2482.44
rf.registers\[31\]\[12\],2481.915
net1192,2481.91
net2553,2481.14
net3671,2481.05
net1921,2480.94
net1371,2480.705
net4356,2480.28
net96,2479.98
_2419_,2479.73
_2990_,2479.38
_3248_,2478.8
_1963_,2478.66
net3663,2478.52
_1010_,2478.49
net3181,2478.4
net1368,2478.16
_3650_,2477.86
net3132,2477.72
_0382_,2477.37
_4060_,2477.22
net2953,2477.01
net2344,2476.95
net2761,2476.8
_0520_,2475.94
net3577,2475.42
_3060_,2475.32
net1231,2475.13
net2745,2474.95
_1011_,2474.84
net1349,2474.73
_1927_,2474.675
rf.registers\[14\]\[22\],2474.59
_2223_,2474.44
net1947,2474.025
_3247_,2473.91
net71,2473.62
_2488_,2473.43
_0133_,2473.195
_3337_,2473.01
_1060_,2472.54
net1214,2472.42
_2927_,2472.4
_1361_,2471.66
net3241,2470.86
net2280,2470.77
net1217,2470.46
_2758_,2470.4
_3856_,2469.52
net2680,2469.51
net2299,2469.46
net3654,2468.48
net2245,2468.4
net2241,2467.8
net1545,2467.44
_2331_,2467.4
_1422_,2466.96
_4099_,2466.58
_3929_,2465.69
net4266,2465.52
_3029_,2465.05
net473,2464.74
_2261_,2464.37
_3126_,2464.18
net325,2464.02
net3859,2463.8
_2515_,2463.26
net4206,2463.18
_3490_,2462.89
_2229_,2462.7
net3972,2461.84
net3308,2461.44
_0493_,2461.06
net2836,2460.92
net3656,2460.84
_2095_,2459.9
net4151,2459.78
net2759,2459.12
net1798,2458.92
_4030_,2458.86
net4055,2458.62
_4125_,2458.6
net475,2458.58
_0601_,2458.045
_3000_,2457.84
_0243_,2457.64
net690,2457.5
net1576,2456.98
net1845,2456.87
net3975,2456.71
net1389,2456.58
_0061_,2456.18
rf.registers\[14\]\[17\],2455.88
net2942,2455.3
net1376,2455.21
_1203_,2454.78
net2389,2454.5
net1597,2454.2
net2690,2454.04
_2510_,2453.66
_4058_,2453.4
net3092,2452.54
_0182_,2451.765
_0684_,2451.44
net746,2451.36
net3021,2451.35
_3449_,2451.24
_3275_,2451.2
net1990,2451.2
net3560,2450.78
net3985,2450.66
net3010,2450.52
_3560_,2450.32
net2895,2449.98
rf.registers\[17\]\[8\],2449.9
net2174,2449.76
net1842,2449.47
_0823_,2449.36
_0663_,2449.22
net3752,2449.07
net3698,2448.72
net1106,2448.62
rf.registers\[7\]\[26\],2448.485
net3672,2448.32
net1047,2447.66
net3491,2447.38
_0541_,2447.26
net668,2446.86
_2321_,2446.8
net935,2446.76
net3390,2445.94
net1370,2445.835
net2834,2445.78
_3294_,2445.55
net341,2444.96
_3619_,2444.21
_0656_,2444.1
net2107,2443.27
net2134,2442.89
net1940,2442.69
_0649_,2442.64
_0968_,2442.285
net1964,2442.05
net3774,2441.28
net3666,2441.22
net3249,2441.21
net3591,2441.02
_3696_,2440.86
net2783,2440.57
net2215,2440.55
net4104,2440.44
_0750_,2440.38
net77,2440.2
net675,2439.54
_2638_,2439.35
_2007_,2438.04
net925,2437.82
net3540,2437.82
net4295,2437.21
_3775_,2436.92
_3707_,2436.66
net3252,2436.2
_0581_,2436.115
net3150,2436.1
_0898_,2435.84
net3193,2435.68
_3523_,2435.04
net3569,2435.02
net536,2434.7
net904,2434.36
_2245_,2434.3
_3973_,2434.05
net1870,2433.49
net1923,2432.09
_3715_,2431.88
net3895,2431.76
_3876_,2431.54
net3283,2431.24
net1554,2431.23
net1553,2430.96
net1562,2430.9
_2383_,2430.77
_1383_,2430.6
net2195,2430.53
net3018,2430.52
_0574_,2430.42
_0476_,2429.54
_1544_,2429.51
net3904,2429.32
net3718,2429.25
net3271,2429.185
net3212,2429.08
rf.registers\[28\]\[9\],2428.63
net3200,2428.48
net2199,2427.55
net2948,2426.62
net2566,2426.57
net3307,2426.42
_3222_,2426.34
_3279_,2426.32
net3075,2426.22
net3528,2425.76
_0643_,2425.68
_4145_,2425.46
net2852,2425.1
net3235,2425.1
net1162,2425.02
_2292_,2424.92
net153,2424.84
net2559,2424.66
net991,2424.44
net327,2424.06
net1879,2423.93
net1497,2422.8
_3445_,2421.92
net3060,2421.66
net3213,2421.34
_0755_,2420.995
net681,2420.92
_1829_,2420.78
net3282,2420.5
net1048,2420.36
_0260_,2419.86
net1585,2419.54
net3903,2419.4
net1393,2419.185
net3997,2419
net1567,2418.52
net4348,2417.88
_3287_,2417.68
net4390,2417.61
net903,2417.08
_0235_,2417
_2332_,2416.87
_1035_,2416.52
net3750,2416.02
_1765_,2415.62
net1105,2415.18
net359,2415.02
net398,2414.8
_2718_,2414.71
_3341_,2414.7
net3868,2414.7
net2640,2414.06
net1386,2413.62
net3226,2412.56
net2921,2412.48
net2645,2412.31
_1034_,2412.26
net1021,2412.08
_0710_,2411.74
net4139,2411.66
_0965_,2411.62
net1833,2411.1
_3686_,2411.02
_3340_,2410.84
_4177_,2410.37
net4130,2410.02
net1020,2409.55
_2435_,2408.82
net3302,2408.46
_2756_,2408.36
_0617_,2407.94
net642,2407.9
net3511,2407.38
_0964_,2407.02
_1356_,2406.88
_3669_,2406.54
_0820_,2406.125
net3496,2406.03
net2055,2405.4
net227,2405.36
net2977,2405.28
_3107_,2404.1
net4226,2404.05
net192,2403.9
net1250,2403.82
_3001_,2403.56
net2099,2402.98
_2749_,2402.59
net1147,2402.36
_0468_,2401.85
_2525_,2401.84
net1556,2401.58
_3118_,2401.18
net883,2400.77
net1803,2399.44
net3197,2398.9
_3104_,2398.86
_2531_,2398.69
_0252_,2398.56
net1664,2398.2
_1283_,2398.03
_0018_,2397.985
net1821,2397.9
_2385_,2397.11
_4063_,2397.04
_2323_,2396.68
_0023_,2396.46
_3205_,2396.41
_1794_,2396.02
_3857_,2395.68
net3734,2395.46
rf.registers\[9\]\[6\],2395.3
net2497,2395.17
net4088,2394.88
net1189,2393.82
net448,2393.76
net4041,2393.3
net3919,2393.29
_2707_,2393.06
net3595,2393.03
_3590_,2392.52
net4379,2392.48
net2903,2392.18
net4324,2392.04
_3322_,2391.66
_0857_,2391.615
net3481,2391.3
net4025,2391.175
net3828,2390.78
_4206_,2390.44
net996,2390.34
net2336,2390.16
_1653_,2389.34
_2613_,2388.94
_1449_,2388.22
_0400_,2388.18
_3056_,2387.945
_4068_,2387.8
net1720,2387.4
net453,2386.695
net1792,2386.36
net3970,2386.06
net892,2386.02
net2835,2385.67
_2965_,2385.59
net1087,2385.18
net4162,2385.01
net2780,2384.66
_1394_,2384.63
net3613,2384.44
net3802,2384.285
_0353_,2384.1
net3377,2383.56
_2517_,2383.515
net3063,2383.26
net110,2383
net705,2382.64
net1550,2382.135
_3832_,2381.95
_3272_,2381.04
_0589_,2380.67
rf.registers\[20\]\[23\],2380.1
_3228_,2379.04
net2502,2378.42
net4318,2378.02
_2903_,2377.15
_3804_,2376.73
net3852,2376.73
net3912,2376.22
_3507_,2376.14
net4137,2373.94
net1721,2373.68
net4029,2373.68
_3802_,2372.84
_3820_,2372.84
net3248,2372.72
_3524_,2372.56
net918,2372.32
net3853,2371.72
net1377,2371.305
_2706_,2370.96
net1779,2370.875
_0103_,2369.055
net47,2369.02
net3176,2368.94
_1001_,2368.72
net247,2368.34
net1387,2367.75
_0414_,2367.58
net1004,2367.5
_3049_,2367.29
net2858,2366.56
_3660_,2366.37
net3327,2366.09
_1163_,2365.93
net348,2365.68
_0299_,2365.62
net4018,2365.24
_3268_,2365.08
_1660_,2365.04
_1402_,2364.94
_3747_,2364.92
_0521_,2364.1
_0001_,2364
_0616_,2363.76
_3741_,2363.66
net3833,2363.38
net3843,2363.19
_4087_,2363.04
net2606,2362.65
net2616,2361.635
net3973,2361.56
net2554,2361.27
net3778,2360.98
net2829,2360.84
net3830,2360.48
net1864,2360.38
net1943,2360.28
net3239,2360.13
net1808,2360.03
_3679_,2359.9
net3733,2359.69
net843,2359.62
_3249_,2359.58
net3660,2359.275
net3923,2358.46
net3764,2358.095
net2602,2357.6
_0271_,2357.54
net2432,2357.42
net538,2356.26
net1378,2356.24
net2938,2355.84
net4117,2355.58
net3950,2355.46
net2279,2355.38
rf.registers\[20\]\[20\],2355.065
_3764_,2355
rf.registers\[12\]\[10\],2354.16
net4032,2353.8
_3037_,2353.16
net1733,2353.16
net3999,2352.48
net3389,2352.44
net1109,2352.37
net3074,2351.83
_1563_,2351.68
rf.registers\[26\]\[5\],2351.45
net3883,2351.43
net193,2351.3
net3453,2350.99
net1836,2349.92
_3271_,2349.9
net3046,2349.73
_3546_,2349.64
_3594_,2349.28
net3097,2349.16
net1735,2348.92
net565,2348.42
_0972_,2347.78
_3416_,2347.71
net3951,2347.22
net1572,2346.7
_0017_,2346.58
_1099_,2346.4
net3631,2345.4
net520,2344.79
net3337,2344.7
net712,2344.38
net2243,2343.78
net3760,2343.62
net2959,2343.6
net4203,2343.11
net4033,2342.94
net2147,2342.75
net337,2342.37
_3934_,2342.24
net3583,2342.215
net1831,2341.88
net3370,2341.17
net2869,2340.94
net2845,2340.5
_1964_,2339.52
net3342,2338.92
net3243,2338.52
_1959_,2338.35
_0630_,2337.935
_3617_,2337.64
_2983_,2337.14
net2216,2336.88
net406,2335.36
net3113,2335.08
net3754,2334.68
net2736,2334.66
net3835,2334.54
net4254,2334.32
net3143,2334.24
_2615_,2333.96
_3097_,2333.32
net958,2333.32
net1797,2333.22
net478,2333.075
net4078,2333
net3703,2332.5
net4210,2332.21
net3791,2331.98
net3863,2331.48
net3604,2331.38
_2071_,2331.08
_3719_,2330.94
_0355_,2330.74
net2978,2330.74
_2509_,2330.68
_2714_,2329.98
rf.registers\[13\]\[27\],2329.17
net3619,2328.08
net776,2327.23
_0545_,2327.2
net2049,2327.2
net106,2327
net1888,2326.98
net2897,2326.955
net3022,2326.4
_3200_,2325.88
_1199_,2325.5
net2109,2324.94
_0733_,2324.825
_2554_,2324.74
_3621_,2324.64
net2960,2324.48
net3518,2324.46
net3179,2324.16
net1185,2324.08
net1009,2323.155
net3712,2322.91
net3383,2322.32
_3334_,2322.1
net3376,2321.78
_3123_,2321.76
_4196_,2321.76
rf.registers\[11\]\[20\],2321.48
_2136_,2321.26
net2270,2321.26
_4166_,2320.4
_4071_,2319.62
_3817_,2319.15
net1561,2318.535
_3780_,2317.78
net2211,2317.68
_0181_,2317.34
net1866,2315.84
_3404_,2315.74
_0539_,2315.48
_1545_,2314.86
_4118_,2314.74
_2542_,2314.62
net3198,2314.18
_3385_,2313.96
_3303_,2313.805
net3357,2313.43
net1862,2313.25
_4053_,2313.24
_4122_,2312.26
net3396,2312.2
net2771,2311.94
net2396,2311.56
net404,2311.24
_1960_,2310.84
net3679,2310.2
net439,2309.61
rf.registers\[1\]\[0\],2308.56
_3459_,2307.86
net3031,2307.22
net701,2307.14
net3606,2307.12
net649,2306.94
_2381_,2306.735
_0713_,2305.94
net320,2305.24
net3112,2304.87
_0888_,2304.23
net2800,2304.12
net4337,2304.08
_3892_,2303.91
net2995,2303.56
net619,2303.36
net3330,2302.18
_1737_,2301.46
net886,2301.24
net3301,2300.62
_3405_,2300.53
net1890,2300.51
_4218_,2299.38
net1372,2298.72
net1108,2297.44
net3255,2296.98
net2423,2296.94
_3795_,2296.84
net617,2296.5
net3564,2296.42
net2466,2296.33
net2287,2296.31
net2422,2296.21
net1011,2295.84
_3442_,2295.82
net4111,2295.56
net3710,2295.52
net4028,2295.32
net3627,2295.16
net2544,2295
_3067_,2293.895
net4474,2293.83
_2829_,2293.28
_0654_,2293.22
rf.registers\[12\]\[26\],2292.78
_2959_,2292.28
net3279,2291.64
_1538_,2291.62
net31,2291.55
net3713,2291.55
_2753_,2291.44
net3348,2290.37
net2848,2290.18
net2557,2289.46
_2777_,2289.3
net3513,2288.1
_3280_,2287.97
net4277,2287.97
net176,2287.94
net1594,2287.55
_0970_,2287.26
net2857,2286.86
net1810,2286.78
net1936,2286.56
net3109,2286.48
net2674,2286.46
net727,2286.06
_0121_,2285.76
net3917,2285.58
net1869,2284.6
net2939,2284.5
net1423,2284.08
net2162,2284.07
_3895_,2282.78
_3269_,2282.66
_0640_,2281.74
net1861,2281.26
net1392,2280.98
net1570,2280.82
_0571_,2280.765
net1230,2280.23
net3781,2279.78
_1769_,2279.59
net3590,2279.3
net3430,2279.16
_0515_,2279.005
_3788_,2279
net2882,2278.98
_1487_,2278.84
net228,2278.14
net663,2277.68
net4009,2277.075
net2774,2276.97
net2732,2276.9
net3717,2276.83
rf.registers\[1\]\[12\],2276.6
net50,2276.1
_4059_,2275.28
_2384_,2275.23
net3638,2275.17
_1805_,2274.2
_3842_,2273.63
_0594_,2273.005
_2585_,2271.82
net4157,2271.42
net280,2270.32
_2696_,2267.79
net2803,2267.32
net2815,2267.32
net3694,2266.83
net1002,2266.46
net1894,2266.27
_1172_,2266.03
_3851_,2265.66
net1374,2265.59
_0609_,2265.265
net3251,2265.18
net2539,2265.16
net3135,2264.73
_3074_,2264.32
net3821,2264.05
_3184_,2263.38
_0874_,2262.66
_3777_,2262.58
net2733,2262.3
net1123,2262.28
net2888,2261.94
_0615_,2261.42
_1030_,2261.15
net2871,2260.54
net3001,2260.26
net3366,2260.04
net523,2259.9
net3579,2259.18
net1551,2258.41
_0570_,2258.16
net1955,2257.74
net3493,2257.49
net1805,2257.24
net2751,2257.11
rf.registers\[11\]\[6\],2256.46
net3257,2256.3
_3904_,2256.22
_1859_,2255.68
net112,2255.68
net2659,2255.66
net3682,2255.44
net2250,2255.4
net3411,2255.4
net1534,2255.1
net2570,2255.05
net568,2254.44
_0704_,2254.28
net3266,2253.69
net4201,2253.28
net1255,2253.22
_0347_,2252.7
_0173_,2252.42
net3145,2252.37
net3563,2252.12
net3550,2251.7
net36,2251.6
_0055_,2251.58
net3051,2251.24
net2583,2251.18
net3937,2251.14
_0942_,2250.76
_1393_,2249.97
net2952,2249.62
_3916_,2249.3
net3015,2248.46
net636,2248.42
net4057,2247.41
net3517,2247.29
_3517_,2247.11
_1950_,2247.1
net525,2246.27
net3608,2245.715
net4013,2245.66
net3438,2245.65
_3254_,2245.48
_0314_,2245.18
net1577,2245.18
_4216_,2244.96
_0844_,2244.76
_3320_,2244.57
_0417_,2244.34
_0646_,2244.22
_3627_,2244.2
net3385,2243.89
net3897,2243.68
_1362_,2243.46
net3914,2243.26
net1588,2243.04
net3192,2242.3
net2421,2241.48
_3701_,2241.32
_2346_,2240.02
net2217,2239.93
net1918,2239.68
net3332,2239.66
net1590,2239.58
net1596,2239.48
_1171_,2239.34
net2922,2239.28
net3443,2238.88
net4261,2238.51
net3426,2238.45
net2786,2238.4
net4069,2238.38
_2957_,2238.33
net133,2238.16
net726,2237.76
_0587_,2237.64
_2858_,2237.54
net3003,2237.54
rf.registers\[24\]\[16\],2237.515
net1569,2237.42
_1832_,2237.06
net3644,2236.62
net4135,2236.11
_2926_,2235.59
net2170,2234.83
net3028,2234.51
_1300_,2233.84
_3143_,2233.76
net3184,2233.1
_2716_,2232.28
net1300,2231.33
net3782,2229.66
net4112,2229.56
net3349,2229.44
net3245,2229.14
net4302,2229.08
_0348_,2228.72
net3826,2228.7
net937,2228.56
net4418,2228.295
net3505,2227.82
net3675,2227.54
net3048,2227.44
_3075_,2227.26
net3311,2227.16
net4155,2226.68
net1350,2226.06
net974,2225.4
net3707,2225.22
net152,2224.3
_3441_,2224
_1330_,2223.54
_2052_,2223.51
_0230_,2222.7
net2,2222.28
_0343_,2222.18
_1683_,2221.96
net2839,2220.55
net4019,2220.295
net2913,2220.16
_0941_,2220.02
_3748_,2219.94
_2987_,2219.76
_1955_,2219.69
net3552,2219.4
_3052_,2218.98
net2809,2218.26
net4230,2217.72
net2420,2217.42
net1581,2217.18
net2333,2217.16
_3833_,2216.68
_2082_,2216.26
_0815_,2216.06
net4413,2215.9
_3516_,2215.84
_1730_,2215.685
_0134_,2215.44
net2741,2214.55
_0212_,2214.48
net561,2213.96
_0006_,2213.76
_3965_,2213.48
net3665,2213.41
net3072,2213.32
net2726,2213.22
_3417_,2213.14
_4070_,2212.93
net3592,2212.54
net2158,2212.43
net1883,2212.15
net2198,2211.79
net482,2211.53
_3175_,2211.44
rf.registers\[22\]\[30\],2211.01
_0635_,2211.005
net3854,2210.66
net1589,2209.53
net421,2208.7
_1816_,2208.5
_1593_,2208.34
net4479,2208.16
net4174,2207.92
_0789_,2207.64
net1241,2207.5
net3519,2207.21
net2820,2207.14
_1495_,2206.62
net2889,2206.62
net2946,2206.62
net664,2205.8
_1116_,2205.76
net4342,2205.27
net2799,2204.8
net3641,2204.62
net2772,2204.48
net3667,2204.34
net4269,2203.41
net1910,2202.82
net3816,2202.68
_3357_,2202.4
net2534,2201.36
net3576,2200.96
_1741_,2200.94
net4188,2200.81
net444,2200.72
net3845,2200.68
net2498,2200.22
net3246,2199.79
net3007,2199.64
net226,2199.58
_1736_,2199.36
net384,2199.24
net330,2199.14
net1249,2198.76
_0871_,2198.475
net1996,2197.42
_3231_,2197.29
net3371,2197.18
_2211_,2196.72
net2982,2196.21
_0387_,2196.16
net3860,2195.84
net2878,2194.82
net1175,2194.34
net3312,2194
net3729,2193.16
net2890,2192.73
_0378_,2192.2
_3591_,2191.94
net1042,2191.84
net4048,2191.72
net2311,2191.27
net1818,2190.83
net1549,2190.28
net3880,2190.2
net4036,2189.98
_0736_,2189.62
_0821_,2189.52
net3256,2188.84
_0719_,2188.76
net3939,2188.65
_2673_,2188.02
_3008_,2187.58
net445,2187.27
_2442_,2187.255
_3004_,2186.62
net2868,2186.5
_3809_,2185.96
net1663,2185.88
net2990,2184.82
_4143_,2184.21
net1790,2183.95
_3365_,2183.78
net3885,2183.54
net191,2183.46
net358,2183.2
net3458,2182.76
net1188,2182.62
net2887,2182.34
net1851,2182.23
net1382,2182.185
_4040_,2182.16
net3230,2181.06
_3758_,2179.88
net4360,2179.36
net1489,2179.16
net3558,2179.14
net2586,2178.88
_4043_,2178.26
net3315,2176.47
_0080_,2176.16
_4021_,2176.01
net2418,2176.01
_3944_,2175.96
_3813_,2175.6
net2221,2174.47
net3323,2174.38
net2755,2174.13
net2791,2172.98
net929,2172.58
net1584,2172.48
_4112_,2172.02
_2486_,2171.56
_3937_,2171.3
_0405_,2170.725
_3721_,2170.7
net3543,2169.66
net1852,2169.22
_0200_,2168.76
_0676_,2168.48
net3892,2168.44
net4385,2166.78
net3204,2166.58
net3521,2166.19
net2833,2166.165
_3146_,2166.1
net1802,2165.92
net1601,2165.53
net3813,2165.08
net3636,2164.18
_4119_,2163.62
net2941,2163.57
net3546,2163.42
net56,2162.6
net3834,2162.16
net2226,2162
net2792,2161.55
_0293_,2161.445
