net,length_um
_0566_,2.715
_0674_,2.715
_0704_,2.715
_0771_,2.715
_0880_,2.715
_0964_,2.715
_0980_,2.715
_0177_,2.705
_0317_,2.705
_0333_,2.705
_0395_,2.705
_0551_,2.705
_0678_,2.705
_0679_,2.705
_0779_,2.705
_0786_,2.705
_0863_,2.705
_0906_,2.705
_1009_,2.705
_0524_,2.665
_2060_,2.625
_1051_,2.62
_1216_,2.62
_1261_,2.62
_1374_,2.62
_1376_,2.62
_1451_,2.62
_1566_,2.62
_1642_,2.62
_1759_,2.62
_2118_,2.62
_2173_,2.62
_2251_,2.62
_2490_,2.62
_2798_,2.62
_2891_,2.62
_2935_,2.62
_3080_,2.62
_3099_,2.62
_3235_,2.62
_3270_,2.62
_3481_,2.62
_3628_,2.62
_3630_,2.62
_3746_,2.62
_3784_,2.62
_3830_,2.62
_3839_,2.62
_3880_,2.62
_3886_,2.62
_3966_,2.62
_4063_,2.62
_4195_,2.62
_0322_,2.595
_0383_,2.595
_1022_,2.595
_0162_,2.585
_0382_,2.585
_0087_,2.545
_0282_,2.545
_0319_,2.545
_0460_,2.545
_0489_,2.545
_0550_,2.545
_0561_,2.545
_0587_,2.545
_0630_,2.545
_0649_,2.545
_0738_,2.545
_0768_,2.545
_0883_,2.545
_0950_,2.545
_1002_,2.545
_1020_,2.545
_0913_,2.52
_0972_,2.52
_1369_,2.52
_3077_,2.52
_3134_,2.52
_3186_,2.52
_3217_,2.52
_3251_,2.52
_3494_,2.52
_3559_,2.52
_3607_,2.52
_3629_,2.52
_3664_,2.52
_3810_,2.52
_3816_,2.52
_3861_,2.52
_4108_,2.52
_1439_,2.5
_1809_,2.5
_1851_,2.5
_1901_,2.5
_2094_,2.5
_2126_,2.5
_2599_,2.5
_2977_,2.5
_3113_,2.5
_3369_,2.5
_3485_,2.5
_3533_,2.5
_3566_,2.5
_3783_,2.5
_3845_,2.5
_3854_,2.5
_3894_,2.5
_4005_,2.5
_4019_,2.5
_4127_,2.5
_4198_,2.5
_0468_,2.495
_0030_,2.485
_0049_,2.485
_0109_,2.485
_0195_,2.485
_0206_,2.485
_0263_,2.485
_0306_,2.485
_0311_,2.485
_0343_,2.485
_0512_,2.485
_0552_,2.485
_0563_,2.485
_0614_,2.485
_0706_,2.485
_0733_,2.485
_0754_,2.485
_0795_,2.485
_0861_,2.485
_0918_,2.485
_0927_,2.485
_0975_,2.485
_1013_,2.485
_0036_,2.42
_0040_,2.42
_0086_,2.42
_0176_,2.42
_0182_,2.42
_0208_,2.42
_0314_,2.42
_0335_,2.42
_0337_,2.42
_0368_,2.42
_0373_,2.42
_0426_,2.42
_0461_,2.42
_0544_,2.42
_0613_,2.42
_0700_,2.42
_0781_,2.42
_0815_,2.42
_0968_,2.42
_0973_,2.42
_0992_,2.42
_1396_,2.4
_1894_,2.4
_2083_,2.4
_2940_,2.4
_3490_,2.4
_4165_,2.4
_1277_,2.38
_1675_,2.38
_0142_,2.375
_0237_,2.375
_0253_,2.375
_0275_,2.375
_0450_,2.375
_0451_,2.375
_0456_,2.375
_0476_,2.375
_0580_,2.375
_0602_,2.375
_0637_,2.375
_0705_,2.375
_0739_,2.375
_0794_,2.375
_0013_,2.325
_0107_,2.325
_0120_,2.325
_0132_,2.325
_0243_,2.325
_0296_,2.325
_0470_,2.325
_0608_,2.325
_0632_,2.325
_0758_,2.325
_0817_,2.325
_0928_,2.325
_1109_,2.3
_1296_,2.3
_1423_,2.3
_1435_,2.3
_1459_,2.3
_1623_,2.3
_1644_,2.3
_1985_,2.3
_2042_,2.3
_2052_,2.3
_2065_,2.3
_2072_,2.3
_2587_,2.3
_2660_,2.3
_2756_,2.3
_2825_,2.3
_2957_,2.3
_1481_,2.28
_1555_,2.28
_2714_,2.28
_0006_,2.255
_0085_,2.255
_0150_,2.255
_0160_,2.255
_0246_,2.255
_0257_,2.255
_0722_,2.255
_0762_,2.255
_0790_,2.255
_0818_,2.255
_0854_,2.255
_0904_,2.255
_0938_,2.255
_2045_,2.25
_0180_,2.225
_0545_,2.225
_0934_,2.205
_2939_,2.19
_2267_,2.18
_2497_,2.18
_2532_,2.18
_2752_,2.18
_2908_,2.18
_2914_,2.18
_2954_,2.18
_1111_,2.16
_1524_,2.16
_1585_,2.16
_1645_,2.16
_1997_,2.16
_2102_,2.16
_2132_,2.16
_2135_,2.16
_2302_,2.16
_2361_,2.16
_2638_,2.16
_2643_,2.16
_2851_,2.16
_2855_,2.16
_2905_,2.16
_2911_,2.16
_3064_,2.16
_3136_,2.16
_3157_,2.16
_3160_,2.16
_3321_,2.16
_3471_,2.16
_3478_,2.16
_3662_,2.16
_3676_,2.16
_3700_,2.16
_3717_,2.16
_3911_,2.16
_3931_,2.16
_3941_,2.16
_3949_,2.16
_3967_,2.16
_3988_,2.16
_3996_,2.16
_4136_,2.16
_4156_,2.16
_0014_,2.125
_0169_,2.125
_0280_,2.125
_0380_,2.125
_0483_,2.125
_0625_,2.125
_0702_,2.125
_0740_,2.125
_0965_,2.125
_0990_,2.125
_2620_,2.095
_0007_,2.085
_0063_,2.085
_0088_,2.085
_0102_,2.085
_0168_,2.085
_0289_,2.085
_0519_,2.085
_0540_,2.085
_0593_,2.085
_0710_,2.085
_0716_,2.085
_0824_,2.085
_0843_,2.085
_0966_,2.085
_0441_,2.08
_1053_,2.06
_1365_,2.06
_2191_,2.06
_2952_,2.06
_2988_,2.06
_3019_,2.06
_3084_,2.06
_3096_,2.06
_3101_,2.06
_3133_,2.06
_3140_,2.06
_3152_,2.06
_3162_,2.06
_3175_,2.06
_3192_,2.06
_3218_,2.06
_3258_,2.06
_3265_,2.06
_3381_,2.06
_3421_,2.06
_3438_,2.06
_3440_,2.06
_3446_,2.06
_3468_,2.06
_3488_,2.06
_3489_,2.06
_3562_,2.06
_3564_,2.06
_3635_,2.06
_3736_,2.06
_3743_,2.06
_3752_,2.06
_3760_,2.06
_3761_,2.06
_3767_,2.06
_3787_,2.06
_3795_,2.06
_3812_,2.06
_3815_,2.06
_3824_,2.06
_3881_,2.06
_3884_,2.06
_3905_,2.06
_3919_,2.06
_3929_,2.06
_3982_,2.06
_4033_,2.06
_4071_,2.06
_4088_,2.06
_4120_,2.06
_4145_,2.06
_4152_,2.06
_4191_,2.06
_1848_,2.04
_1994_,2.04
_2315_,2.04
_2514_,2.04
_2796_,2.04
_2902_,2.04
_2983_,2.04
_3059_,2.04
_3070_,2.04
_3144_,2.04
_3151_,2.04
_3161_,2.04
_3274_,2.04
_3626_,2.04
_3640_,2.04
_3726_,2.04
_3772_,2.04
_3790_,2.04
_3804_,2.04
_3943_,2.04
_4044_,2.04
_4175_,2.04
_4217_,2.04
_0012_,2.025
_0027_,2.025
_0032_,2.025
_0054_,2.025
_0083_,2.025
_0121_,2.025
_0141_,2.025
_0157_,2.025
_0167_,2.025
_0181_,2.025
_0189_,2.025
_0211_,2.025
_0215_,2.025
_0228_,2.025
_0266_,2.025
_0268_,2.025
_0273_,2.025
_0295_,2.025
_0309_,2.025
_0321_,2.025
_0331_,2.025
_0340_,2.025
_0352_,2.025
_0356_,2.025
_0361_,2.025
_0362_,2.025
_0367_,2.025
_0399_,2.025
_0400_,2.025
_0435_,2.025
_0438_,2.025
_0440_,2.025
_0444_,2.025
_0458_,2.025
_0484_,2.025
_0485_,2.025
_0517_,2.025
_0548_,2.025
_0559_,2.025
_0560_,2.025
_0570_,2.025
_0590_,2.025
_0594_,2.025
_0595_,2.025
_0598_,2.025
_0612_,2.025
_0626_,2.025
_0633_,2.025
_0643_,2.025
_0644_,2.025
_0645_,2.025
_0646_,2.025
_0650_,2.025
_0651_,2.025
_0676_,2.025
_0687_,2.025
_0699_,2.025
_0717_,2.025
_0720_,2.025
_0734_,2.025
_0755_,2.025
_0761_,2.025
_0775_,2.025
_0776_,2.025
_0800_,2.025
_0813_,2.025
_0825_,2.025
_0828_,2.025
_0830_,2.025
_0832_,2.025
_0850_,2.025
_0857_,2.025
_0858_,2.025
_0859_,2.025
_0862_,2.025
_0866_,2.025
_0870_,2.025
_0872_,2.025
_0879_,2.025
_0924_,2.025
_0936_,2.025
_0959_,2.025
_0971_,2.025
_0978_,2.025
_0991_,2.025
_0998_,2.025
_1000_,2.025
_1006_,2.025
_2686_,1.955
_1401_,1.94
_1437_,1.94
_1500_,1.94
_1554_,1.94
_1853_,1.94
_2105_,1.94
_2130_,1.94
_2136_,1.94
_2515_,1.94
_0165_,1.915
_0241_,1.915
_0402_,1.915
_0554_,1.915
_0603_,1.915
_0774_,1.915
_0019_,1.865
_0028_,1.865
_0093_,1.865
_0119_,1.865
_0198_,1.865
_0224_,1.865
_0232_,1.865
_0318_,1.865
_0391_,1.865
_0401_,1.865
_0439_,1.865
_0469_,1.865
_0508_,1.865
_0527_,1.865
_0529_,1.865
_0537_,1.865
_0569_,1.865
_0652_,1.865
_0658_,1.865
_0711_,1.865
_0737_,1.865
_0747_,1.865
_0757_,1.865
_0960_,1.865
_0995_,1.865
_1005_,1.865
_1167_,1.84
_1187_,1.84
_1228_,1.84
_1264_,1.84
_1601_,1.84
_1803_,1.84
_2429_,1.84
_2456_,1.84
_2480_,1.84
_2526_,1.84
_2542_,1.84
_2647_,1.84
_2944_,1.84
net50,1.84
net57,1.84
net58,1.84
net76,1.84
net77,1.84
net79,1.84
net80,1.84
_1088_,1.82
_1800_,1.82
_1892_,1.82
_2877_,1.82
_1245_,1.72
_2410_,1.72
_2923_,1.72
_1204_,1.7
_1486_,1.7
_1592_,1.7
_1756_,1.7
_1837_,1.7
_2148_,1.7
_2160_,1.7
_2281_,1.7
_2474_,1.7
_2668_,1.7
_2729_,1.7
_2731_,1.7
_2785_,1.7
_2808_,1.7
_2830_,1.7
_2857_,1.7
_2892_,1.7
_2975_,1.7
_3191_,1.7
_3209_,1.7
_3213_,1.7
_3402_,1.7
_3512_,1.7
_3571_,1.7
_3675_,1.7
_3698_,1.7
_3712_,1.7
_2011_,1.61
_1448_,1.6
_1474_,1.6
_3068_,1.6
_3159_,1.6
_3541_,1.6
_3592_,1.6
_3710_,1.6
_3858_,1.6
_3874_,1.6
_3899_,1.6
_3940_,1.6
_4085_,1.6
_4113_,1.6
_4160_,1.6
_4214_,1.6
_4224_,1.6
_0008_,1.575
_0037_,1.575
_0199_,1.575
_0370_,1.575
_0378_,1.575
_0530_,1.575
_0629_,1.575
_0697_,1.575
_0983_,1.575
_1433_,1.48
_3306_,1.48
_3644_,1.48
_3826_,1.48
_2561_,1.46
_0179_,1.405
_0230_,1.405
_0231_,1.405
_0342_,1.405
_0538_,1.405
_0597_,1.405
_0615_,1.405
_0683_,1.405
_0725_,1.405
_0763_,1.405
_0888_,1.405
_1598_,1.38
_2108_,1.38
_2147_,1.38
_2396_,1.38
_2502_,1.38
_2689_,1.38
_2953_,1.38
_1357_,1.26
_2656_,1.26
_2724_,1.26
_2740_,1.26
_2782_,1.26
_2783_,1.26
_2026_,1.14
_2795_,1.14
_3057_,1.14
_3069_,1.14
_3079_,1.14
_3148_,1.14
_3194_,1.14
_3208_,1.14
_3269_,1.14
_3271_,1.14
_3435_,1.14
_3447_,1.14
_3500_,1.14
_3504_,1.14
_3505_,1.14
_3506_,1.14
_3570_,1.14
_3582_,1.14
_3600_,1.14
_3605_,1.14
_3641_,1.14
_3718_,1.14
_3731_,1.14
_3734_,1.14
_3740_,1.14
_3742_,1.14
_3803_,1.14
_3819_,1.14
_3849_,1.14
_3866_,1.14
_3892_,1.14
_3922_,1.14
_3958_,1.14
_4017_,1.14
_4053_,1.14
_4062_,1.14
_4066_,1.14
_4128_,1.14
_4132_,1.14
_4148_,1.14
_4185_,1.14
_4190_,1.14
_1507_,1.02
_1567_,1.02
_2157_,1.02
_2727_,1.02
_1300_,0.92
_1613_,0.92
_1633_,0.92
_1957_,0.92
_2059_,0.92
_2370_,0.92
_2548_,0.92
_2600_,0.92
_2667_,0.92
_2693_,0.92
_2788_,0.92
_2917_,0.8
_1244_,0.46
_2353_,0.46
_2431_,0.46
_2814_,0.46
